channel,date,text,clean_text
@StockMarketChat,2024-06-24 05:55:59,"**Look at bnf 52000 ce guys
100 to 220
New day high
120 points till
 tgt 2 - 80 points done
All tgt done 
✈✈✈✈✈✈✈✈✈**
Suoer jackpot","look at bnf 52000 ce guys
100 to 220
new day high
120 points till
 tgt 2  80 points done
all tgt done 

suoer jackpot"
@StockMarketChat,2024-06-24 05:39:44,"**Look at bnf 52000 ce guys
100 to 171
New day high
71 points till
Near** tgt 2 - 80 points 
In few times 
✈✈✈✈✈✈✈✈✈","look at bnf 52000 ce guys
100 to 171
new day high
71 points till
near tgt 2  80 points 
in few times 
"
@StockMarketChat,2024-06-24 05:24:37,"100 to 118👆
💸💸💸","100 to 118
"
@StockMarketChat,2024-06-24 05:14:53,"Small premium options 

**Buy bank nifty 5200 ce
105**-85
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 5200 ce
10585
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-24 03:39:08,"Live news daily👇
https://t.me/+TZQp30ByjQWxPKnM","live news daily
"
@StockMarketChat,2024-06-24 03:39:08,,
@StockMarketChat,2024-06-22 08:38:02,"Offer 🎉free 🎊 offer 🎁 free

Now open free dmats of yours / family members & friends 👍

 enjoy these amazing benefits: 💁

1. ₹0️⃣ Brokerage On Equity Delivery Trades 📈
2. ₹0️⃣ Brokerage for First 30 Days* On Intraday, F&O, Commodities & Currencies 💵
3. ₹0️⃣ Charges for Account Maintenance for First Year 🎉
*T&C apply

Angel broking 🎇angel broking 🎁🎊📈👇 
💰💴💵💶💷💸📈📉🎇🎁🎊
     
**Open 100% online free dmat in Angel broking in just 5 minutes 👇
**
https://angel-one.onelink.me/Wjgr/0nv4yhmq

Brokerage just Rs. 20/ only

💸💸💸💸👇👇👇💸💸💸💸👇🏧
🎁stoxkart 🎊powered by smc🎇👇

**Free dmat opening
Click here to open online free Dmat account in Stoxkart👇**

https://signup.stoxkart.com/e-kyc/mobile?param1=APSTX0010

Brokerage just Rs. 15/ only
 Free Algo trading also  available in Angel and stoxkart


👆👆👆👆👆👆👆👆👆👆👆👆👆
💸💸💸💸👇👇👇💸💸💸💸👇🏧
Get lifetime free options commodity equity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV

Get latest market news on telegram 👇
https://t.me/+TZQp30ByjQWxPKnM","offer free  offer  free

now open free dmats of yours  family members  friends 

 enjoy these amazing benefits 

1 0 brokerage on equity delivery trades 
2 0 brokerage for first 30 days on intraday fo commodities  currencies 
3 0 charges for account maintenance for first year 
tc apply

angel broking angel broking  

     
open 100 online free dmat in angel broking in just 5 minutes 



brokerage just rs 20 only


stoxkart powered by smc

free dmat opening
click here to open online free dmat account in stoxkart



brokerage just rs 15 only
 free algo trading also  available in angel and stoxkart




get lifetime free options commodity equity views 


get latest market news on telegram 
"
@StockMarketChat,2024-06-20 06:08:43,"Bnf 52400 ce
105 to 155 👆
50 points
 tgt 1 done 40 points 
💸💸💸💸💸","bnf 52400 ce
105 to 155 
50 points
 tgt 1 done 40 points 
"
@StockMarketChat,2024-06-20 05:52:35,"105 to 126 👆
21 points
💸💸💸💸💸","105 to 126 
21 points
"
@StockMarketChat,2024-06-20 05:43:34,"Small premium options 

Buy bank nifty 52400 ce
115-95
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 52400 ce
11595
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-19 18:10:00,"Offer 🎉free 🎊 offer 🎁 free

Now open free dmats of yours / family members & friends 👍

 enjoy these amazing benefits: 💁

1. ₹0️⃣ Brokerage On Equity Delivery Trades 📈
2. ₹0️⃣ Brokerage for First 30 Days* On Intraday, F&O, Commodities & Currencies 💵
3. ₹0️⃣ Charges for Account Maintenance for First Year 🎉
*T&C apply

Angel broking 🎇angel broking 🎁🎊📈👇 
💰💴💵💶💷💸📈📉🎇🎁🎊
     
**Open 100% online free dmat in Angel broking in just 5 minutes 👇
**
https://angel-one.onelink.me/Wjgr/0nv4yhmq

Brokerage just Rs. 20/ only

💸💸💸💸👇👇👇💸💸💸💸👇🏧
🎁stoxkart 🎊powered by smc🎇👇

**Free dmat opening
Click here to open online free Dmat account in Stoxkart👇**

https://signup.stoxkart.com/e-kyc/mobile?param1=APSTX0010

Brokerage just Rs. 15/ only
 Free Algo trading also  available in Angel and stoxkart


👆👆👆👆👆👆👆👆👆👆👆👆👆
💸💸💸💸👇👇👇💸💸💸💸👇🏧
Get lifetime free options commodity equity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV

Get latest market news on telegram 👇
https://t.me/+TZQp30ByjQWxPKnM","offer free  offer  free

now open free dmats of yours  family members  friends 

 enjoy these amazing benefits 

1 0 brokerage on equity delivery trades 
2 0 brokerage for first 30 days on intraday fo commodities  currencies 
3 0 charges for account maintenance for first year 
tc apply

angel broking angel broking  

     
open 100 online free dmat in angel broking in just 5 minutes 



brokerage just rs 20 only


stoxkart powered by smc

free dmat opening
click here to open online free dmat account in stoxkart



brokerage just rs 15 only
 free algo trading also  available in angel and stoxkart




get lifetime free options commodity equity views 


get latest market news on telegram 
"
@StockMarketChat,2024-06-19 06:21:03,"Small premium options 

Buy bank nifty 51000 pe
115-95
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 51000 pe
11595
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-18 08:43:44,"88 to 108👆
💸💸💸","88 to 108
"
@StockMarketChat,2024-06-18 08:17:55,"Small premium options 

Buy bank nifty 50600 ce
105-85
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 50600 ce
10585
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-18 07:19:27,"Ltts👆
4863 to 4850
13 points in few minute
Near tgt 1
💸💸💸💸💸💸","ltts
4863 to 4850
13 points in few minute
near tgt 1
"
@StockMarketChat,2024-06-18 07:05:02,"**Pl. Correct levels 👆
Sell** LTTS equity cash
**4862-4882
Sl 4899
Tgt 4822/4782

**
Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","pl correct levels 
sell ltts equity cash
48624882
sl 4899
tgt 48224782


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-18 07:02:13,"Sell LTTS equity cash
4362-4382
Sl 4399
Tgt 4322/4282


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","sell ltts equity cash
43624382
sl 4399
tgt 43224282


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-17 07:42:34,"Offer 🎉free 🎊 offer 🎁 free

Now open free dmats of yours / family members & friends 👍

 enjoy these amazing benefits: 💁

1. ₹0️⃣ Brokerage On Equity Delivery Trades 📈
2. ₹0️⃣ Brokerage for First 30 Days* On Intraday, F&O, Commodities & Currencies 💵
3. ₹0️⃣ Charges for Account Maintenance for First Year 🎉
*T&C apply

Angel broking 🎇angel broking 🎁🎊📈👇 
💰💴💵💶💷💸📈📉🎇🎁🎊
     
**Open 100% online free dmat in Angel broking in just 5 minutes 👇
**
https://angel-one.onelink.me/Wjgr/0nv4yhmq

Brokerage just Rs. 20/ only

💸💸💸💸👇👇👇💸💸💸💸👇🏧
🎁stoxkart 🎊powered by smc🎇👇

**Free dmat opening
Click here to open online free Dmat account in Stoxkart👇**

https://signup.stoxkart.com/e-kyc/mobile?param1=APSTX0010

Brokerage just Rs. 15/ only
 Free Algo trading also  available in Angel and stoxkart


👆👆👆👆👆👆👆👆👆👆👆👆👆
💸💸💸💸👇👇👇💸💸💸💸👇🏧
Get lifetime free options commodity equity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV

Get latest market news on telegram 👇
https://t.me/+TZQp30ByjQWxPKnM","offer free  offer  free

now open free dmats of yours  family members  friends 

 enjoy these amazing benefits 

1 0 brokerage on equity delivery trades 
2 0 brokerage for first 30 days on intraday fo commodities  currencies 
3 0 charges for account maintenance for first year 
tc apply

angel broking angel broking  

     
open 100 online free dmat in angel broking in just 5 minutes 



brokerage just rs 20 only


stoxkart powered by smc

free dmat opening
click here to open online free dmat account in stoxkart



brokerage just rs 15 only
 free algo trading also  available in angel and stoxkart




get lifetime free options commodity equity views 


get latest market news on telegram 
"
@StockMarketChat,2024-06-16 14:22:50,https://t.me/+TZQp3_QbqP4d1Dlj,
@StockMarketChat,2024-06-16 08:23:16,,
@StockMarketChat,2024-06-15 10:49:29,"https://youtu.be/l7T7aLNbxR8?si=C_gFTElwiqh28dGz

💡🎥📊📈📉📢💹💰📈📊📉🇮🇳
**Subscribe your free share market learning youtube channel 👇
Free trading strategy, news updates live streams 👇
**https://youtube.com/@sharebazaarupdates?si=3U_xccWMp2NNhHrS

**And** 👇
https://t.me/+SCJxIzKdS9E4YzU1

💸💸💸👇👇👇💸💸💸💸👇🏧

**👍 Get lifetime free options commodity equity cash views 👇**
https://t.me/+UuWRcZBu2bmR3FHV

**👍 Get live latest market news**  👇

https://t.me/+TZQp30ByjQWxPKnM

**And** 👇

https://youtube.com/@sharebazaarupdates?si=3U_xccWMp2NNhHrS","


subscribe your free share market learning youtube channel 
free trading strategy news updates live streams 


and 




 get lifetime free options commodity equity cash views 


 get live latest market news  



and 

"
@StockMarketChat,2024-06-15 10:05:01,"Offer 🎉free 🎊 offer 🎁 free

Now open free dmats of yours / family members & friends 👍

 enjoy these amazing benefits: 💁

1. ₹0️⃣ Brokerage On Equity Delivery Trades 📈
2. ₹0️⃣ Brokerage for First 30 Days* On Intraday, F&O, Commodities & Currencies 💵
3. ₹0️⃣ Charges for Account Maintenance for First Year 🎉
*T&C apply

Angel broking 🎇angel broking 🎁🎊📈👇 
💰💴💵💶💷💸📈📉🎇🎁🎊
     
**Open 100% online free dmat in Angel broking in just 5 minutes 👇
**
https://angel-one.onelink.me/Wjgr/0nv4yhmq

Brokerage just Rs. 20/ only

💸💸💸💸👇👇👇💸💸💸💸👇🏧
🎁stoxkart 🎊powered by smc🎇👇

**Free dmat opening
Click here to open online free Dmat account in Stoxkart👇**

https://signup.stoxkart.com/e-kyc/mobile?param1=APSTX0010

Brokerage just Rs. 15/ only
 Free Algo trading also  available in Angel and stoxkart


👆👆👆👆👆👆👆👆👆👆👆👆👆
💸💸💸💸👇👇👇💸💸💸💸👇🏧
Get lifetime free options commodity equity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV

Get latest market news on telegram 👇
https://t.me/+TZQp30ByjQWxPKnM","offer free  offer  free

now open free dmats of yours  family members  friends 

 enjoy these amazing benefits 

1 0 brokerage on equity delivery trades 
2 0 brokerage for first 30 days on intraday fo commodities  currencies 
3 0 charges for account maintenance for first year 
tc apply

angel broking angel broking  

     
open 100 online free dmat in angel broking in just 5 minutes 



brokerage just rs 20 only


stoxkart powered by smc

free dmat opening
click here to open online free dmat account in stoxkart



brokerage just rs 15 only
 free algo trading also  available in angel and stoxkart




get lifetime free options commodity equity views 


get latest market news on telegram 
"
@StockMarketChat,2024-06-15 10:04:04,"https://t.me/+TZQp3_QbqP4d1Dlj
**All indian Market at close **👆","
all indian market at close "
@StockMarketChat,2024-06-14 17:40:40,https://youtu.be/FWTas6POfGc,
@StockMarketChat,2024-06-14 08:48:52,86 to 107👆,86 to 107
@StockMarketChat,2024-06-14 06:40:31,"Small premium options 

Buy bank nifty 49500 pe
105-85
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 49500 pe
10585
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-14 05:46:20,"110 to 131👆
✈✈✈","110 to 131
"
@StockMarketChat,2024-06-14 04:39:18,"Small premium options 

Buy bank nifty 50500 ce
115-95
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 50500 ce
11595
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-12 17:05:18,https://youtu.be/pZbyOVR6XX4?si=cZ7z7s_V1n6Nt6zS,
@StockMarketChat,2024-06-12 13:14:18,https://youtu.be/3cJafJetpUk?si=1QBdjtesBjQN_PM0,
@StockMarketChat,2024-06-12 11:25:39,"https://india.delta.exchange/?code=KZVEEI

Join Delta Exchange India👆
**Trade futures and options on Bitcoin (BTC) and  Ethereum (ETH)
**
✔ Futures & Options on Digital Assets
**✔ Up to 100x leverage
✔ Market open 24x7 everyday.** Trade anytime as your convenience
✔ Legal by government of india
✔ Deposit and widrawal in rupees 
✔ **Welcome Offer: Get ₹ 5000 
✔ account** opening free and zero maintaince fee 
✔ No TDS


  
https://india.delta.exchange/?code=KZVEEI

**Sign up now to get 10% discount on your trading fees.** 👆","

join delta exchange india
trade futures and options on bitcoin btc and  ethereum eth

 futures  options on digital assets
 up to 100x leverage
 market open 24x7 everyday trade anytime as your convenience
 legal by government of india
 deposit and widrawal in rupees 
 welcome offer get  5000 
 account opening free and zero maintaince fee 
 no tds


  


sign up now to get 10 discount on your trading fees "
@StockMarketChat,2024-06-12 11:25:39,"Offer 🎉free 🎊 offer 🎁 free

Now open free dmats of yours / family members & friends 👍

 enjoy these amazing benefits: 💁

1. ₹0️⃣ Brokerage On Equity Delivery Trades 📈
2. ₹0️⃣ Brokerage for First 30 Days* On Intraday, F&O, Commodities & Currencies 💵
3. ₹0️⃣ Charges for Account Maintenance for First Year 🎉
*T&C apply

Angel broking 🎇angel broking 🎁🎊📈👇 
💰💴💵💶💷💸📈📉🎇🎁🎊
     
**Open 100% online free dmat in Angel broking in just 5 minutes 👇
**
https://angel-one.onelink.me/Wjgr/0nv4yhmq

Brokerage just Rs. 20/ only

💸💸💸💸👇👇👇💸💸💸💸👇🏧
🎁stoxkart 🎊powered by smc🎇👇

**Free dmat opening
Click here to open online free Dmat account in Stoxkart👇**

https://signup.stoxkart.com/e-kyc/mobile?param1=APSTX0010

Brokerage just Rs. 15/ only
 Free Algo trading also  available in Angel and stoxkart


👆👆👆👆👆👆👆👆👆👆👆👆👆
💸💸💸💸👇👇👇💸💸💸💸👇🏧
Get lifetime free options commodity equity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV

Get latest market news on telegram 👇
https://t.me/+TZQp30ByjQWxPKnM","offer free  offer  free

now open free dmats of yours  family members  friends 

 enjoy these amazing benefits 

1 0 brokerage on equity delivery trades 
2 0 brokerage for first 30 days on intraday fo commodities  currencies 
3 0 charges for account maintenance for first year 
tc apply

angel broking angel broking  

     
open 100 online free dmat in angel broking in just 5 minutes 



brokerage just rs 20 only


stoxkart powered by smc

free dmat opening
click here to open online free dmat account in stoxkart



brokerage just rs 15 only
 free algo trading also  available in angel and stoxkart




get lifetime free options commodity equity views 


get latest market news on telegram 
"
@StockMarketChat,2024-06-12 11:25:36,"https://india.delta.exchange/?code=KZVEEI

Join Delta Exchange India👆
**Trade futures and options on Bitcoin (BTC) and  Ethereum (ETH)
**
✔ Futures & Options on Digital Assets
**✔ Up to 100x leverage
✔ Market open 24x7 everyday.** Trade anytime as your convenience
✔ Legal by government of india
✔ Deposit and widrawal in rupees 
✔ **Welcome Offer: Get ₹ 5000 
✔ account** opening free and zero maintaince fee 
✔ No TDS


  
https://india.delta.exchange/?code=KZVEEI

**Sign up now to get 10% discount on your trading fees.** 👆","

join delta exchange india
trade futures and options on bitcoin btc and  ethereum eth

 futures  options on digital assets
 up to 100x leverage
 market open 24x7 everyday trade anytime as your convenience
 legal by government of india
 deposit and widrawal in rupees 
 welcome offer get  5000 
 account opening free and zero maintaince fee 
 no tds


  


sign up now to get 10 discount on your trading fees "
@StockMarketChat,2024-06-12 11:25:36,"Offer 🎉free 🎊 offer 🎁 free

Now open free dmats of yours / family members & friends 👍

 enjoy these amazing benefits: 💁

1. ₹0️⃣ Brokerage On Equity Delivery Trades 📈
2. ₹0️⃣ Brokerage for First 30 Days* On Intraday, F&O, Commodities & Currencies 💵
3. ₹0️⃣ Charges for Account Maintenance for First Year 🎉
*T&C apply

Angel broking 🎇angel broking 🎁🎊📈👇 
💰💴💵💶💷💸📈📉🎇🎁🎊
     
**Open 100% online free dmat in Angel broking in just 5 minutes 👇
**
https://angel-one.onelink.me/Wjgr/0nv4yhmq

Brokerage just Rs. 20/ only

💸💸💸💸👇👇👇💸💸💸💸👇🏧
🎁stoxkart 🎊powered by smc🎇👇

**Free dmat opening
Click here to open online free Dmat account in Stoxkart👇**

https://signup.stoxkart.com/e-kyc/mobile?param1=APSTX0010

Brokerage just Rs. 15/ only
 Free Algo trading also  available in Angel and stoxkart


👆👆👆👆👆👆👆👆👆👆👆👆👆
💸💸💸💸👇👇👇💸💸💸💸👇🏧
Get lifetime free options commodity equity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV

Get latest market news on telegram 👇
https://t.me/+TZQp30ByjQWxPKnM","offer free  offer  free

now open free dmats of yours  family members  friends 

 enjoy these amazing benefits 

1 0 brokerage on equity delivery trades 
2 0 brokerage for first 30 days on intraday fo commodities  currencies 
3 0 charges for account maintenance for first year 
tc apply

angel broking angel broking  

     
open 100 online free dmat in angel broking in just 5 minutes 



brokerage just rs 20 only


stoxkart powered by smc

free dmat opening
click here to open online free dmat account in stoxkart



brokerage just rs 15 only
 free algo trading also  available in angel and stoxkart




get lifetime free options commodity equity views 


get latest market news on telegram 
"
@StockMarketChat,2024-06-12 07:29:48,"**Look at Bnf 50200 pe
128 to 320
Super jackpot 
💸💸💸💸💸
 192 points till 
All tgt done**","look at bnf 50200 pe
128 to 320
super jackpot 

 192 points till 
all tgt done"
@StockMarketChat,2024-06-12 06:01:35,"Bnf 50200 pe
128 to 260
Super jackpot 
💸💸💸💸💸
 132 points till 
All tgt done","bnf 50200 pe
128 to 260
super jackpot 

 132 points till 
all tgt done"
@StockMarketChat,2024-06-12 05:52:30,"Small premium options 

**Buy bank nifty 50200 pe**
135-115
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 50200 pe
135115
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-11 13:16:58,https://youtu.be/HEH-ZcvMocw?si=7tEtHxe_mLrrS_k3,
@StockMarketChat,2024-06-11 08:41:33,"106 to 127
✈✈","106 to 127
"
@StockMarketChat,2024-06-11 07:50:00,"Small premium options 

**Buy bank nifty 50100 ce**
115-95
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 50100 ce
11595
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-11 07:10:52,"Small premium options 
 bank nifty 49500 pe
99 to 128
29 points till
Near tgt 1- 40 points
💸💸💸💸💸💸💸💸","small premium options 
 bank nifty 49500 pe
99 to 128
29 points till
near tgt 1 40 points
"
@StockMarketChat,2024-06-11 06:54:48,"99 to 121👆
💸💸💸","99 to 121
"
@StockMarketChat,2024-06-11 06:34:56,"Small premium options 

**Buy bank nifty 49500 pe**
115-95
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 49500 pe
11595
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-10 08:58:13,Sl done 🙏,sl done 
@StockMarketChat,2024-06-10 06:54:25,"Small premium options 

**Buy bank nifty 48900 pe
**
100-80
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 48900 pe

10080
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-10 06:02:52,"80 to 104👆
✈✈✈","80 to 104
"
@StockMarketChat,2024-06-10 04:53:00,"Small premium options 

Buy bank nifty 50900 ce
100-80
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 50900 ce
10080
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-07 06:40:04,"Bnf 51000 ce
94 to 179
👍👍👍
New day high 
85 points done
Target 1 done 
Target 2 done 80 points 
💸💸💸💸","bnf 51000 ce
94 to 179

new day high 
85 points done
target 1 done 
target 2 done 80 points 
"
@StockMarketChat,2024-06-07 06:19:03,"Bnf 51000 ce
94 to 145
👍👍👍
51 points done
Target 1 done 
💸💸💸💸","bnf 51000 ce
94 to 145

51 points done
target 1 done 
"
@StockMarketChat,2024-06-07 06:11:52,"Bnf 51000 ce
94 to 134
👍👍👍
40 points done
Target 1 done 
💸💸💸💸","bnf 51000 ce
94 to 134

40 points done
target 1 done 
"
@StockMarketChat,2024-06-07 05:16:27,"Bnf 51000 ce
94 to 120
👍👍👍
26 points in few minutes 
💸💸💸💸","bnf 51000 ce
94 to 120

26 points in few minutes 
"
@StockMarketChat,2024-06-07 05:00:25,"Small premium options 

Buy bank nifty 51000 ce
100-80
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 51000 ce
10080
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-06 09:17:57,"Bnf 47300 pe
98 to 166
👌👌👌👌👌
68 points till
❤️❤️❤️
Near tgt 2","bnf 47300 pe
98 to 166

68 points till

near tgt 2"
@StockMarketChat,2024-06-06 06:51:00,"Bnf 47300 pe
98 to 127
👌👌👌👌👌
29 points till
❤️❤️❤️","bnf 47300 pe
98 to 127

29 points till
"
@StockMarketChat,2024-06-06 06:49:24,"Bnf 47300 pe
98 to 127
👌👌👌👌👌
29 points till
❤️❤️❤️","bnf 47300 pe
98 to 127

29 points till
"
@StockMarketChat,2024-06-06 06:35:02,"Small premium options 

Buy bank nifty 47300 pe
100-80
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 47300 pe
10080
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-06 06:34:55,"Small premium options 

Buy bank nifty 47300 pe
100-80
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 47300 pe
10080
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-06-04 17:46:51,,
@StockMarketChat,2024-06-04 13:59:10,,
@StockMarketChat,2024-06-01 01:59:46,,
@StockMarketChat,2024-05-31 15:14:50,,
@StockMarketChat,2024-05-31 10:00:00,"**Bnf 52000 ce
103 to 156👆
53 points 
✈✈✈✈
Target 1 done 40 points
❤️❤️❤️❤️❤️**","bnf 52000 ce
103 to 156
53 points 

target 1 done 40 points
"
@StockMarketChat,2024-05-31 08:35:32,"Bnf 52000 ce
103 to 148👆
45 points 
✈✈✈✈
Target 1 done 40 points
❤️❤️❤️❤️❤️","bnf 52000 ce
103 to 148
45 points 

target 1 done 40 points
"
@StockMarketChat,2024-05-31 08:35:26,"Bnf 52000 ce
103 to 148👆
45 points 
✈✈✈✈
Target 1 done 40 points
❤️❤️❤️❤️❤️","bnf 52000 ce
103 to 148
45 points 

target 1 done 40 points
"
@StockMarketChat,2024-05-31 08:22:13,"Bnf 52000 ce
103 to 124👆
21 points 
✈✈✈✈","bnf 52000 ce
103 to 124
21 points 
"
@StockMarketChat,2024-05-31 08:15:18,"103 to 116👆
✈✈✈✈","103 to 116
"
@StockMarketChat,2024-05-31 08:04:41,"Small premium options 

Buy bank nifty 52000 ce
105-85
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 52000 ce
10585
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-05-31 04:56:48,,
@StockMarketChat,2024-05-30 08:23:47,"Bnf 5300 ce👆
86 to 132💸💸💸💸
46 points 
Tgt 1 done - 40 points
💸💸💸💸💸💸","bnf 5300 ce
86 to 132
46 points 
tgt 1 done  40 points
"
@StockMarketChat,2024-05-30 08:15:40,86 to 115💸💸💸💸,86 to 115
@StockMarketChat,2024-05-30 07:20:14,"Small premium options 

Buy bank nifty 53000 ce
100-80
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 53000 ce
10080
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
@StockMarketChat,2024-05-30 06:49:34,98 to 110👆,98 to 110
@StockMarketChat,2024-05-30 06:18:31,"Small premium options 

Buy bank nifty 45000 pe
105-85
Sl 40 points 
Tgt 40/80 + points 


Disclaimer :  above views are  for educational purposes paper trades only .👆

100% free options, equity stocks commodity views 👇👇👇
https://t.me/+UuWRcZBu2bmR3FHV","small premium options 

buy bank nifty 45000 pe
10585
sl 40 points 
tgt 4080  points 


disclaimer   above views are  for educational purposes paper trades only 

100 free options equity stocks commodity views 
"
